family_jetz,species_jetz,cd1,family_ritland,genus_ritland,species_ritland
Picidae,Dryocopus pileatus,7.45,Picidae,Dryocopus,pileatus
Picidae,Geocolaptes olivaceus,6.5,Picidae,Geocolaptes,olivaceus
Picidae,Hemicircus canente,4.4,Picidae,Hemicircus,canente
Picidae,Hemicircus concretus,4.5,Picidae,Hemicircus,concretus
Picidae,Jynx torquilla,4.5,Picidae,Jynx,torquilla
Picidae,Meiglyptes jugularis,5.3,Picidae,Meiglyptes,jugularis
Picidae,Meiglyptes tristis,5.5,Picidae,Meiglyptes,tristis
Picidae,Meiglyptes tukki,5.3,Picidae,Meiglyptes,tukki
Picidae,Melanerpes aurifrons,5,Picidae,Melanerpes,aurifrons
Picidae,Melanerpes candidus,5.3,Picidae,Melanerpes,candidus
Picidae,Melanerpes carolinus,5.2,Picidae,Melanerpes,carolinus
Picidae,Melanerpes erythrocephalus,4.35,Picidae,Melanerpes,erythrocephalus
Picidae,Melanerpes formicivorus,5.1,Picidae,Melanerpes,formicivorus
Picidae,Melanerpes hypopolius,4.6,Picidae,Melanerpes,hypopolius
Picidae,Melanerpes lewis,5.4,Picidae,Melanerpes,lewis
Picidae,Melanerpes portoricensis,4.8,Picidae,Melanerpes,portoricensis
Picidae,Melanerpes rubricapillus,4.3,Picidae,Melanerpes,Rubricapillus
Picidae,Mesopicos goertae,4.6,Picidae,Dendropicus,goertae
Picidae,Mulleripicus fulvus,7.4,Picidae,Mulleripicus,fulvus
Picidae,Mulleripicus funebris,5.85,Picidae,Mulleripicus,funebris
Picidae,Mulleripicus pulverulentus,8.1,Picidae,Mulleripicus,pulverulentus
Picidae,Nesoctites micromegas,4.4,Picidae,Nesoctites,micromegas
Picidae,Picoides arcticus,4.9,Picidae,Picoides,arcticus
Picidae,Picoides fumigatus,4.7,Picidae,Veniliornis,fumigatus
Picidae,Picoides pubescens,4.15,Picidae,Picoides,pubescens
Picidae,Picoides villosus,4.1,Picidae,Picoides,villosus
Picidae,Piculus chrysochloros,6.8,Picidae,Piculus,chrysochloros
Picidae,Piculus flavigula,4.7,Picidae,Piculus,flavigula
Picidae,Picumnus cirratus,3,Picidae,Picumnus,cirratus
Picidae,Picumnus exilis,3.1,Picidae,Picumnus,exilis
Picidae,Picumnus innominatus,3.2,Picidae,Picumnus,innominatus
Picidae,Picumnus minutissimus,2.8,Picidae,Picumnus,minutissimus
Picidae,Picumnus nebulosus,3.2,Picidae,Picumnus,nebulosus
Picidae,Picumnus olivaceus,3.3,Picidae,Picumnus,olivaceus
Picidae,Picumnus pygmaeus,2.9,Picidae,Picumnus,pygmaeus
Picidae,Picumnus rufiventris,4,Picidae,Picumnus,rufiventris
Picidae,Picumnus squamulatus,2.8,Picidae,Picumnus,squamulatus
Picidae,Picumnus temminckii,3.3,Picidae,Picumnus,temminckii
Picidae,Picus chlorolophus,5.4,Picidae,Picus,chlorolophus
Picidae,Picus erythropygius,6.2,Picidae,Picus,erythropygius
Picidae,Picus puniceus,5,Picidae,Picus,puniceus
Picidae,Picus viridis,6.7,Picidae,Picus,viridis
Picidae,Reinwardtipicus validus,6.8,Picidae,Reinwardtipicus,validus
Picidae,Sasia abnormis,3.6,Picidae,Sasia,abnormis
Picidae,Sasia ochracea,3.5,Picidae,Sasia,ochracea
Picidae,Sphyrapicus nuchalis,4.8,Picidae,Sphyrapicus,nuchalis
Picidae,Sphyrapicus varius,4.4,Picidae,Sphyrapicus,varius
Picidae,Thripias pyrrhogaster,5.533333333333333,Picidae,Dendropicus,pyrrhogaster
Picidae,Veniliornis callonotus,4.2,Picidae,Veniliornis,callonotus
Picidae,Veniliornis kirkii,4.5,Picidae,Veniliornis,kirkii
Picidae,Veniliornis mixtus,4.1,Picidae,Picoides,mixtus
Picidae,Veniliornis passerinus,4.8,Picidae,Veniliornis,passerinus
Picidae,Veniliornis sanguineus,4.2,Picidae,Veniliornis,sanguineus
Picidae,Veniliornis spilogaster,4.35,Picidae,Veniliornis,spilogaster
Picidae,Xiphidiopicus percussus,5.3,Picidae,Xiphidiopicus,percussus
Pipridae,Antilophia galeata,4.9,Pipridae,Antilophia,galeata
Pipridae,Chiroxiphia caudata,5.1,Pipridae,Chiroxiphia,caudata
Pipridae,Chiroxiphia lanceolata,4.6,Pipridae,Chiroxiphia,lanceolata
Pipridae,Chiroxiphia linearis,4.3,Pipridae,Chiroxiphia,linearis
Pipridae,Corapipo gutturalis,3.8,Pipridae,Corapipo,gutturalis
Pipridae,Corapipo leucorrhoa,3.9,Pipridae,Corapipo,leucorrhoa
Pipridae,Ilicura militaris,4.05,Pipridae,Ilicura,militaris
Pipridae,Lepidothrix coronata,3.8,Pipridae,Pipra,coronata
Pipridae,Lepidothrix serena,4.1,Pipridae,Pipra,serena
Pipridae,Machaeropterus pyrocephalus,3.833333333333333,Pipridae,Machaeropterus,pyrocephalus
Pipridae,Manacus manacus,4.3,Pipridae,Manacus,manacus
Pipridae,Manacus vitellinus,4.5,Pipridae,Manacus,vitellinus
Pipridae,Masius chrysopterus,4.2,Pipridae,Masius,chrysopterus
Pipridae,Neopelma aurifrons,4.15,Pipridae,Neopelma,aurifrons
Pipridae,Pipra chloromeros,3.8,Pipridae,Pipra,chloromeros
Pipridae,Pipra erythrocephala,4.3,Pipridae,Pipra,erythrocephala
Pipridae,Pipra fasciicauda,4.449999999999999,Pipridae,Pipra,fasciicauda
Pipridae,Pipra filicauda,3.8,Pipridae,Teleonema,filicauda
Pipridae,Pipra pipra,4.4,Pipridae,Pipra,pipra
Pipridae,Piprites chloris,5,Pipridae,Piprites,chloris
Pipridae,Tyranneutes stolzmanni,4.1,Pipridae,Tyranneutes,stolzmanni
Pipridae,Xenopipo atronitens,4.9,Pipridae,Xenopipo,atronitens
Pipridae,Xenopipo holochlora,4.3,Pipridae,Chloropipo,holochlora
Pipridae,Xenopipo uniformis,4,Pipridae,Chloropipo,uniformis
Pittidae,Pitta angolensis,6.8,Pittidae,Pitta,angolensis
Pittidae,Pitta baudii,7.3,Pittidae,Pitta,baudii
Pittidae,Pitta brachyura,7.5,Pittidae,Pitta,brachyura
Pittidae,Pitta cyanea,7.966666666666667,Pittidae,Pitta,cyanea
Pittidae,Pitta erythrogaster,6.2,Pittidae,Pitta,erythrogaster
Pittidae,Pitta granatina,7,Pittidae,Pitta,granatina
Pittidae,Pitta guajana,7.2,Pittidae,Pitta,guajana
Pittidae,Pitta maxima,8.9,Pittidae,Pitta,maxima
Pittidae,Pitta moluccensis,7.4,Pittidae,Pitta,moluccensis
Pittidae,Pitta oatesi,9.033333333333333,Pittidae,Pitta,oatesi
Pittidae,Pitta phayrei,6.8,Pittidae,Pitta,phayrei
Pittidae,Pitta sordida,6.6,Pittidae,Pitta,sordida
Pittidae,Pitta soror,8.3,Pittidae,Pitta,soror
Pittidae,Pitta superba,7.4,Pittidae,Pitta,superba
Pittidae,Pitta versicolor,6.8,Pittidae,Pitta,versicolor
Pityriaseidae,Pityriasis gymnocephala,7.566666666666666,Laniidae,Pityriasis,gymnocephala
Platysteiridae,Batis capensis,4.8,Muscicapidae,Batis,capensis
Platysteiridae,Batis minima,4.6,Muscicapidae,Batis,minnima
Platysteiridae,Batis minor,4.3,Muscicapidae,Batis,minor
Platysteiridae,Batis molitor,4.5,Muscicapidae,Batis,molitor
Platysteiridae,Batis senegalensis,4.199999999999999,Muscicapidae,Batis,senegalensis
Platysteiridae,Bias musicus,5,Muscicapidae,Bias,musicus
Platysteiridae,Lanioturdus torquatus,4.8,Laniidae,Lanicturdus,torquatus
Platysteiridae,Platysteira blissetti,4.3,Muscicapidae,Platysteira,blissetti
Platysteiridae,Platysteira castanea,4.8,Muscicapidae,Platysteira,castanea
Platysteiridae,Platysteira cyanea,4.75,Muscicapidae,Platysteira,cyanea
Platysteiridae,Platysteira peltata,4.6,Muscicapidae,Platysteira,peltata
Ploceidae,Amblyospiza albifrons,4.15,Ploceidae,Amblyospiza,albifrons
Ploceidae,Bubalornis albirostris,5.1,Ploceidae,Bubalornis,albirostris
Ploceidae,Dinemellia dinemelli,5.066666666666666,Ploceidae,Dinemellia,dinemelli
Ploceidae,Euplectes afer,3.2,Ploceidae,Euplectes,afer
Ploceidae,Euplectes albonotatus,3.8,Ploceidae,Euplectes,albonotatus
Ploceidae,Euplectes orix,3.8,Ploceidae,Euplectes,orix
Ploceidae,Euplectes progne,4.9,Ploceidae,Euplectes,progne
Ploceidae,Foudia flavicans,3.8,Ploceidae,Foudia,flavicans
Ploceidae,Foudia madagascariensis,3.8,Ploceidae,Foudia,madagascariensi
Ploceidae,Foudia rubra,3.7,Ploceidae,Foudia,rubra
Ploceidae,Malimbus nitens,5,Ploceidae,Malimbus,nitens
Ploceidae,Malimbus rubricollis,5.2,Ploceidae,Malimbus,rubricollis
Ploceidae,Malimbus scutatus,4.3,Ploceidae,Malimbus,scutanus
Ploceidae,Ploceus cucullatus,4.15,Ploceidae,Ploceus,cucullatus
Ploceidae,Ploceus heuglini,4.4,Ploceidae,Ploceus,heuglini
Ploceidae,Ploceus melanogaster,3.9,Ploceidae,Ploceus,melanogaster
Ploceidae,Ploceus nigerrimus,4.5,Ploceidae,Ploceus,nigerrimus
Ploceidae,Ploceus nigricollis,4.5,Ploceidae,Ploceus,nigricollis
Ploceidae,Ploceus pelzelni,3.6,Ploceidae,Ploceus,pelzelni
Ploceidae,Ploceus philippinus,3.9,Ploceidae,Ploceus,philippinus
Ploceidae,Ploceus sanctithomae,4,Ploceidae,Ploceus,sanctaethomae
Ploceidae,Ploceus superciliosus,4.2,Ploceidae,Ploceus,superciliosus
Ploceidae,Ploceus tricolor,4.6,Ploceidae,Ploceus,tricolor
Ploceidae,Quelea erythrops,3.45,Ploceidae,Quelea,erythrops
Ploceidae,Quelea quelea,3.2,Ploceidae,Quelea,quelea
Podargidae,Batrachostomus auritus,14.9,Podargidae,Patrachostomus,auritus
Podargidae,Batrachostomus javensis,8.6,Podargidae,Patrachostomus,javensis
Podargidae,Batrachostomus septimus,11,Podargidae,Patrachostomus,septimus
Podargidae,Batrachostomus stellatus,9.9,Podargidae,Patrachostomus,stellatus
Podargidae,Podargus ocellatus,13.3,Podargidae,Podargus,ocellatus
Podargidae,Podargus papuensis,17.9,Podargidae,Podargus,papuensis
Podargidae,Podargus strigoides,16.7,Podargidae,Podargus,strigoides
Podicipedidae,Podiceps auritus,6.1,Podicipedidae,Podiceps,auritus
Podicipedidae,Podiceps cristatus,7.3999999999999995,Podicipedidae,Podiceps,cristatus
Podicipedidae,Podiceps major,6.2,Podicipedidae,Podiceps,major
Podicipedidae,Podiceps nigricollis,5.8,Podicipedidae,Podiceps,nigricollis
Podicipedidae,Podiceps occipitalis,5.5,Podicipedidae,Podiceps,occipitalis
Podicipedidae,Podilymbus podiceps,4.175,Podicipedidae,Podilymbus,podiceps
Podicipedidae,Poliocephalus poliocephalus,5.3,Podicipedidae,Podiceps,poliocephalus
Podicipedidae,Rollandia rolland,5.7,Podicipedidae,Rollandia,rolland
Podicipedidae,Tachybaptus dominicus,5.5,Podicipedidae,Podiceps,dominicus
Podicipedidae,Tachybaptus novaehollandiae,5.6,Podicipedidae,Tachybaptus,novaehollandiae
Podicipedidae,Tachybaptus pelzelnii,5.4,Podicipedidae,Tachybaptus,pelzelni
Podicipedidae,Tachybaptus ruficollis,5.2,Podicipedidae,Tachybaptus,ruficollis
Polioptilidae,Microbates cinereiventris,4.4,Muscicapidae,Microbates,cinereiventris
Polioptilidae,Polioptila albiloris,3.1,Muscicapidae,Polioptila,albiloris
Polioptilidae,Polioptila caerulea,3.1,Muscicapidae,Polioptila,caerulea
Polioptilidae,Polioptila dumicola,2.9,Muscicapidae,Polioptila,dumicola
Polioptilidae,Polioptila lactea,3,Muscicapidae,Polioptila,lactea
Polioptilidae,Polioptila melanura,2.8,Muscicapidae,Polioptila,melanura
Polioptilidae,Polioptila plumbea,2.966666666666667,Muscicapidae,Polioptila,plumbea
Polioptilidae,Ramphocaenus melanurus,3.8499999999999996,Muscicapidae,Ramphocaenus,melanurus
Pomatostomidae,Pomatostomus temporalis,4.7,Muscicapidae,Pomatostomus,temporalis
Procellariidae,Bulweria bulwerii,6.1,Procellariidae,Bulweria,bulwerii
Procellariidae,Calonectris diomedea,9.2,Procellariidae,Calonectris,diomedea
Procellariidae,Daption capense,7.8,Procellariidae,Daption,capense
Procellariidae,Diomedea exulans,14,Diomedeidae,Diomedea,exulans
Procellariidae,Fulmarus glacialis,8.2,Procellariidae,Fulmarus,glacialis
Procellariidae,Fulmarus glacialoides,10.5,Procellariidae,Fulmarus,glacialoides
Procellariidae,Halobaena caerulea,7.6,Procellariidae,Holobaena,caerulea
Procellariidae,Macronectes giganteus,11.6,Procellariidae,Macronectes,giganteus
Procellariidae,Pachyptila belcheri,7.3,Procellariidae,Pachyptila,belcheri
Procellariidae,Pachyptila desolata,6.4,Procellariidae,Pachyptila,desolata
Procellariidae,Pachyptila turtur,4.8,Procellariidae,Pachyptila,turtur
Procellariidae,Pachyptila vittata,6,Procellariidae,Pachyptila,vittapa
Procellariidae,Pagodroma nivea,6.4,Procellariidae,Pagodroma,nivea
Procellariidae,Phoebastria immutabilis,11.5,Diomedeidae,Diomedea,immutabilis
Procellariidae,Phoebastria irrorata,12.3,Diomedeidae,Diomedea,irrurata
Procellariidae,Phoebastria nigripes,13.45,Diomedeidae,Diomedea,nigripes
Procellariidae,Phoebetria fusca,13.3,Diomedeidae,Phoebetria,fusca
Procellariidae,Phoebetria palpebrata,12,Diomedeidae,Phoebetria,palperrata
Procellariidae,Procellaria aequinoctialis,9.9,Procellariidae,Procellaria,aequinoctialis
Procellariidae,Procellaria cinerea,11,Procellariidae,Procellaria,cinerea
Procellariidae,Procellaria parkinsoni,9.6,Procellariidae,Procellaria,parkinsori
Procellariidae,Pterodroma alba,7.4,Procellariidae,Pterodroma,alba
Procellariidae,Pterodroma arminjoniana,9.1,Procellariidae,Pterodroma,armiguoniana
Procellariidae,Pterodroma externa,9.2,Procellariidae,Pterodroma,externa
Procellariidae,Pterodroma hypoleuca,5.3,Procellariidae,Pterodroma,hypoleuca
Procellariidae,Pterodroma leucoptera,7.2,Procellariidae,Pterodroma,leucoptera
Procellariidae,Pterodroma macroptera,9.4,Procellariidae,Pterodroma,macropytra
Procellariidae,Pterodroma mollis,8.1,Procellariidae,Pterodroma,mollis
Procellariidae,Pterodroma neglecta,8,Procellariidae,Pterodroma,neglecta
Procellariidae,Puffinus assimilis,6.6,Procellariidae,Puffinus,assimilis
Procellariidae,Puffinus auricularis,5.9,Procellariidae,Puffinus,auricularis
Procellariidae,Puffinus gavia,5.2,Procellariidae,Puffinus,gavia
Procellariidae,Puffinus gravis,8.7,Procellariidae,Puffinus,gravis
Procellariidae,Puffinus griseus,7.1,Procellariidae,Puffinus,griseus
Procellariidae,Puffinus lherminieri,5.9,Procellariidae,Puffinus,dherminieri
Procellariidae,Puffinus opisthomelas,7.3,Procellariidae,Puffinus,opisthokelas
Procellariidae,Puffinus pacificus,7.8,Procellariidae,Puffinus,pacificus
Procellariidae,Puffinus puffinus,5.7,Procellariidae,Puffinus,puffinus
Procellariidae,Puffinus tenuirostris,7,Procellariidae,Puffinus,tenuirostris
Procellariidae,Thalassarche chlororhynchos,13.8,Diomedeidae,Diomedea,chlororhynchos
Procellariidae,Thalassarche melanophrys,11.6,Diomedeidae,Diomedea,melanophris
Procellariidae,Thalassoica antarctica,9.2,Procellariidae,Thalassoica,antarctica
Promeropidae,Promerops cafer,4.7,Meliphagidae,Promerops,cafer
Prunellidae,Prunella collaris,4.1,Prunellidae,Prunella,collaris
Prunellidae,Prunella modularis,3.9,Prunellidae,Prunella,madularis
Prunellidae,Prunella ocularis,3.75,Prunellidae,Prunella,ocularis
Prunellidae,Prunella strophiata,3.6500000000000004,Prunellidae,Prunella,strophiata
Psittacidae,Agapornis canus,3.4,Psittacidae,Agapornis,cana
Psittacidae,Agapornis fischeri,4.45,Psittacidae,Agapornis,fischeri
Psittacidae,Alisterus scapularis,7,Psittacidae,Alisterus,scapularis
Psittacidae,Amazona albifrons,6.8,Psittacidae,Amazona,albifrons
Psittacidae,Amazona imperialis,8.4,Psittacidae,Amazona,imperialis
Psittacidae,Amazona ochrocephala,9.4,Psittacidae,Amazona,ochrocephala
Psittacidae,Anodorhynchus hyacinthinus,10.1,Psittacidae,Anodorhynchus,hyacinthinus
Psittacidae,Aprosmictus erythropterus,4.85,Psittacidae,Aprosmictus,erythropterus
Psittacidae,Ara ararauna,8.8,Psittacidae,Ara,ararauna
Psittacidae,Ara militaris,8.8,Psittacidae,Ara,militaris
Psittacidae,Ara severus,7.5,Psittacidae,Ara,severa
Psittacidae,Aratinga leucophthalma,6.4,Psittacidae,Aratinga,leucophthalmus
Psittacidae,Aratinga pertinax,5.3,Psittacidae,Aratinga,pertinax
Psittacidae,Barnardius zonarius,6.45,Psittacidae,Barnardius,zonarius
Psittacidae,Bolbopsittacus lunulatus,5.9,Psittacidae,Bolbopsittacus,lunulatus
Psittacidae,Bolborhynchus lineola,5,Psittacidae,Bolborhynchus,lineola
Psittacidae,Brotogeris versicolurus,4.25,Psittacidae,Brotogeris,versicolurus
Psittacidae,Cacatua alba,9,Cacatuidae,Cacatua,alba
Psittacidae,Cacatua ducorpsii,6.3,Cacatuidae,Cacatua,ducorps
Psittacidae,Cacatua galerita,7.5,Cacatuidae,Cacatua,galerita
Psittacidae,Cacatua haematuropygia,7.3,Cacatuidae,Cacatua,haematuropygia
Psittacidae,Cacatua leadbeateri,7.1,Cacatuidae,Cacatua,leadbeateri
Psittacidae,Cacatua roseicapilla,5.6,Cacatuidae,Eolophus,roseicapillus
Psittacidae,Cacatua sanguinea,5.2,Cacatuidae,Cacatua,sanguinea
Psittacidae,Callocephalon fimbriatum,7.1,Cacatuidae,Callocephalon,fimbriatum
Psittacidae,Calyptorhynchus banksii,9.1,Cacatuidae,Calyptorhynchus,magnificus
Psittacidae,Calyptorhynchus funereus,9.3,Cacatuidae,Calyptorhynchus,funereus
Psittacidae,Chalcopsitta atra,6.1,Loriidae,Chalcopsitta,atra
Psittacidae,Charmosyna papou,5.2,Loriidae,Charmosyna,papou
Psittacidae,Charmosyna placentis,4.2,Loriidae,Charmosyna,placentis
Psittacidae,Charmosyna rubrigularis,4.6,Loriidae,Charmosyna,rubrigularis
Psittacidae,Coracopsis vasa,8.5,Psittacidae,Coracopsis,vasa
Psittacidae,Cyanoliseus patagonus,7,Psittacidae,Cyanoliseus,patagonus
Psittacidae,Cyanoramphus unicolor,6.1,Psittacidae,Cyanoramphus,unicolor
Psittacidae,Cyclopsitta diophthalma,4.9,Psittacidae,Opopsitta,diophthalma
Psittacidae,Deroptyus accipitrinus,7.8,Psittacidae,Deroptyus,accipitrinus
Psittacidae,Eclectus roratus,8.3,Psittacidae,Eclectus,roratus
Psittacidae,Enicognathus ferrugineus,6,Psittacidae,Enicognathus,ferrugineus
Psittacidae,Eos bornea,6.3,Loriidae,Eos,bornea
Psittacidae,Eos cyanogenia,5.8,Loriidae,Eos,cyanogenia
Psittacidae,Eunymphicus cornutus,6.7,Psittacidae,Eunymphicus,cornutus
Psittacidae,Forpus passerinus,3.8,Psittacidae,Forpus,passerinus
Psittacidae,Geoffroyus geoffroyi,7.6,Psittacidae,geoffroyus,geoffroyi
Psittacidae,Glossopsitta concinna,5.2,Loriidae,Glossopsitta,concinna
Psittacidae,Glossopsitta porphyrocephala,4.3,Loriidae,Glossopsitta,porphyrocephala
Psittacidae,Glossopsitta pusilla,3.8,Loriidae,Glossopsitta,pusilla
Psittacidae,Graydidascalus brachyurus,6.1,Psittacidae,Graydidascalus,brachyurus
Psittacidae,Lathamus discolor,4.9,Psittacidae,Lathamus,discolor
Psittacidae,Loriculus beryllinus,4.3,Psittacidae,Loriculus,beryllinus
Psittacidae,Lorius garrulus,6.1,Loriidae,Lorius,garrulus
Psittacidae,Lorius lory,6.1,Loriidae,Lorius,lory
Psittacidae,Melopsittacus undulatus,3.4,Psittacidae,Helopsittacus,undulatos
Psittacidae,Micropsitta bruijnii,2.9,Psittacidae,Mircropsitta,bruihmii
Psittacidae,Micropsitta finschii,3.15,Psittacidae,Mircropsitta,finschii
Psittacidae,Micropsitta pusio,3.55,Psittacidae,Mircropsitta,pusio
Psittacidae,Myiopsitta monachus,5.4,Psittacidae,Myiopsitta,monachus
Psittacidae,Nandayus nenday,5.1,Psittacidae,Nandayus,nenday
Psittacidae,Neophema splendida,4.35,Psittacidae,Neophema,splendida
Psittacidae,Neopsephotus bourkii,4.025,Psittacidae,Neophema,bourkii
Psittacidae,Neopsittacus musschenbroekii,4.8,Loriidae,Neopsittacus,musschenbroekii
Psittacidae,Nestor meridionalis,7.9,Psittacidae,Nestor,meridionalis
Psittacidae,Nestor notabilis,8.8,Psittacidae,Nestor,notabilis
Psittacidae,Nymphicus hollandicus,4.2,Cacatuidae,Nymphicus,hollandicus
Psittacidae,Oreopsittacus arfaki,3.3,Loriidae,Oreopsittacus,arfaki
Psittacidae,Pezoporus wallicus,5.4,Psittacidae,Pezoporus,wallicus
Psittacidae,Phigys solitarius,4.9,Loriidae,Phigys,solitarius
Psittacidae,Pionites melanocephalus,7.1,Psittacidae,Pionites,melanocephala
Psittacidae,Pionopsitta pileata,5.3,Psittacidae,Pionopsitta,pileata
Psittacidae,Pionus chalcopterus,7.7,Psittacidae,Pionus,chalcopterus
Psittacidae,Pionus menstruus,7.5,Psittacidae,Pionus,menstruus
Psittacidae,Platycercus adscitus,5.2,Psittacidae,Platycercus,adscitus
Psittacidae,Poicephalus meyeri,6.75,Psittacidae,Poicephalus,meyeri
Psittacidae,Poicephalus senegalus,6.9,Psittacidae,Poicephalus,senegalus
Psittacidae,Polytelis alexandrae,5.3,Psittacidae,Polytelis,alexandrae
Psittacidae,Prioniturus luconensis,6.05,Psittacidae,Prioniturus,luconensis
Psittacidae,Probosciger aterrimus,10.6,Cacatuidae,Probosciger,aterrimus
Psittacidae,Prosopeia tabuensis,7.8,Psittacidae,Prosopeia,tabuensis
Psittacidae,Psephotus haematonotus,4.300000000000001,Psittacidae,Psephotus,haematonotus
Psittacidae,Pseudeos fuscata,5.7,Loriidae,Pseudeos,fuscata
Psittacidae,Psittacella brehmii,6,Psittacidae,Psittacella,brehmii
Psittacidae,Psittacula himalayana,5.5,Psittacidae,Psittacula,himalayana
Psittacidae,Psittacula krameri,5.6,Psittacidae,Psittacula,krameri
Psittacidae,Psittacula longicauda,6.5,Psittacidae,Psittacula,longicauda
Psittacidae,Psittacus erithacus,8.1,Psittacidae,Psittacus,erithacus
Psittacidae,Psittinus cyanurus,6,Psittacidae,Psittinus,cyanurus
Psittacidae,Psittrichas fulgidus,8.3,Psittacidae,Psittrichas,fulgidus
Psittacidae,Purpureicephalus spurius,6,Psittacidae,Purpureicephalus,spurius
Psittacidae,Pyrrhura leucotis,4.6,Psittacidae,Pyrrhura,leucotis
Psittacidae,Pyrrhura molinae,4.75,Psittacidae,Pyrrhura,molinae
Psittacidae,Rhynchopsitta pachyrhyncha,7.2,Psittacidae,Rhynchopsitta,pachyrhyncha
Psittacidae,Strigops habroptila,9,Psittacidae,Strigops,habroptilus
Psittacidae,Tanygnathus lucionensis,7.9,Psittacidae,Tanygnathus,lucionensis
Psittacidae,Trichoglossus chlorolepidotus,5.2,Loriidae,Trichoglossus,chlorolopidotus
Psittacidae,Trichoglossus haematodus,5,Loriidae,Trichoglossus,haematodus
Psittacidae,Triclaria malachitacea,7.1,Psittacidae,Triclaria,malachitacea
Psittacidae,Vini australis,4.4,Loriidae,Vini,australis
Psittacidae,Vini kuhlii,3.9,Loriidae,Vini,kuhlii
Psittacidae,Vini peruviana,3.5,Loriidae,Vini,peruviana
Psophiidae,Psophia crepitans,10,Psophiidae,Psophia,crepitans
Psophiidae,Psophia leucoptera,10.25,Psophiidae,Psophia,leucoptera
Psophiidae,Psophia viridis,10.7,Psophiidae,Psophia,viridis
Pteroclididae,Pterocles coronatus,6.3,Pteroclididae,Pterocles,corinatus
Pteroclididae,Pterocles decoratus,5.9,Pteroclididae,Pterocles,decoratus
Pteroclididae,Pterocles exustus,6.1,Pteroclididae,Pterocles,exustus
Pteroclididae,Pterocles gutturalis,6.6,Pteroclididae,Pterocles,gutturalis
Pteroclididae,Pterocles lichtensteinii,6.6,Pteroclididae,Pterocles,lichtensteinii
Pteroclididae,Pterocles quadricinctus,7.1,Pteroclididae,Pterocles,quadricinctus
Pteroclididae,Syrrhaptes paradoxus,6.3,Pteroclididae,Syrrhaptes,paradoxus
Ptilonorhynchidae,Ailuroedus buccoides,7.9,Ptilonorhynchidae,Ailuroedus,buccoides
Ptilonorhynchidae,Ailuroedus crassirostris,8.6,Ptilonorhynchidae,Ailuroedus,crassirostris
Ptilonorhynchidae,Amblyornis inornata,7.2,Ptilonorhynchidae,Amblyornis,inornatus
Ptilonorhynchidae,Amblyornis macgregoriae,8.1,Ptilonorhynchidae,Amblyornis,macgregoriae
Ptilonorhynchidae,Amblyornis subalaris,8,Ptilonorhynchidae,Amblyornis,subalaris
Ptilonorhynchidae,Chlamydera cerviniventris,7.9,Ptilonorhynchidae,Chlamydera,cervinventris
Ptilonorhynchidae,Chlamydera lauterbachi,7.6,Ptilonorhynchidae,Chlamydera,lauterbachi
